"Date","State","Ethnicity","Cases","Deaths","Hospitalizations","Tests"
"2020-12-23","VT","Hispanic",142,0,NA,NA
"2020-12-23","VT","NonHispanic",5500,108,NA,NA
"2020-12-23","VT","Unknown",1038,9,NA,NA
"2020-12-23","WA","Hispanic",46805,417,2189,NA
"2020-12-23","WA","NonHispanic",86719,2738,6342,NA
"2020-12-23","WA","Unknown",96678,7,5086,NA
"2020-12-23","WI","Hispanic",292,304,2044,NA
"2020-12-23","WI","NonHispanic",336714,4294,17569,NA
"2020-12-23","WI","Unknown",83520,355,906,NA
"2020-12-23","WV","Hispanic",NA,NA,NA,NA
"2020-12-23","WV","NonHispanic",NA,NA,NA,NA
"2020-12-23","WV","Unknown",NA,NA,NA,NA
"2020-12-23","WY","Hispanic",3319,23,NA,NA
"2020-12-23","WY","NonHispanic",25200,322,NA,NA
"2020-12-23","WY","Unknown",16841,28,NA,NA
"2020-12-20","AK","Hispanic",2570,4,45,NA
"2020-12-20","AK","NonHispanic",22982,148,680,NA
"2020-12-20","AK","Unknown",18319,32,210,NA
"2020-12-20","AL","Hispanic",10031,92,NA,NA
"2020-12-20","AL","NonHispanic",112707,3118,NA,NA
"2020-12-20","AL","Unknown",199714,1179,NA,NA
"2020-12-20","AR","Hispanic",25005,126,NA,NA
"2020-12-20","AR","NonHispanic",176645,3111,NA,NA
"2020-12-20","AR","Unknown",0,1,NA,NA
"2020-12-20","AS","Hispanic",NA,NA,NA,NA
"2020-12-20","AS","NonHispanic",NA,NA,NA,NA
"2020-12-20","AS","Unknown",NA,NA,NA,NA
"2020-12-20","AZ","Hispanic",132384,2297,11283,NA
"2020-12-20","AZ","NonHispanic",204701,4882,19875,NA
"2020-12-20","AZ","Unknown",116512,792,1879,NA
"2020-12-20","CA","Hispanic",749406,10631,NA,NA
"2020-12-20","CA","NonHispanic",577913,11661,NA,NA
"2020-12-20","CA","Unknown",527137,301,NA,NA
"2020-12-20","CO","Hispanic",90721,921,NA,NA
"2020-12-20","CO","NonHispanic",137889,3139,NA,NA
"2020-12-20","CO","Unknown",80280,308,NA,NA
"2020-12-20","CT","Hispanic",27869,526,NA,NA
"2020-12-20","CT","NonHispanic",75544,4988,NA,NA
"2020-12-20","CT","Unknown",59369,67,NA,NA
"2020-12-20","DC","Hispanic",6013,98,NA,NA
"2020-12-20","DC","NonHispanic",18474,628,NA,NA
"2020-12-20","DC","Unknown",2114,11,NA,NA
"2020-12-20","DE","Hispanic",9183,59,NA,39285
"2020-12-20","DE","NonHispanic",38686,802,NA,382092
"2020-12-20","DE","Unknown",2747,1,NA,62682
"2020-12-20","FL","Hispanic",368886,5025,16189,NA
"2020-12-20","FL","NonHispanic",541007,14080,40658,NA
"2020-12-20","FL","Unknown",291673,1756,3944,NA
"2020-12-20","GA","Hispanic",60477,564,NA,NA
"2020-12-20","GA","NonHispanic",307094,8818,NA,NA
"2020-12-20","GA","Unknown",142017,1001,NA,NA
"2020-12-20","GU","Hispanic",NA,NA,NA,NA
"2020-12-20","GU","NonHispanic",NA,NA,NA,NA
"2020-12-20","GU","Unknown",NA,119,NA,NA
"2020-12-20","HI","Hispanic",NA,NA,NA,NA
"2020-12-20","HI","NonHispanic",NA,NA,NA,NA
"2020-12-20","HI","Unknown",NA,15,605,NA
"2020-12-20","IA","Hispanic",18707,102,NA,NA
"2020-12-20","IA","NonHispanic",157676,3487,NA,NA
"2020-12-20","IA","Unknown",93537,0,NA,NA
"2020-12-20","ID","Hispanic",13836,134,NA,NA
"2020-12-20","ID","NonHispanic",50428,1130,NA,NA
"2020-12-20","ID","Unknown",65696,16,NA,NA
"2020-12-20","IL","Hispanic",167071,2500,NA,880575
"2020-12-20","IL","NonHispanic",441621,12206,NA,5742303
"2020-12-20","IL","Unknown",291678,1701,NA,5811647
"2020-12-20","IN","Hispanic",29627,167,NA,96857
"2020-12-20","IN","NonHispanic",227458,3677,NA,1182961
"2020-12-20","IN","Unknown",207269,3560,NA,1243861
"2020-12-20","KS","Hispanic",29833,188,1036,69552
"2020-12-20","KS","NonHispanic",117646,1867,4568,496369
"2020-12-20","KS","Unknown",52947,286,571,364885
"2020-12-20","KY","Hispanic",17294,51,NA,NA
"2020-12-20","KY","NonHispanic",163306,2064,NA,NA
"2020-12-20","KY","Unknown",67865,282,NA,NA
"2020-12-20","LA","Hispanic",NA,180,NA,NA
"2020-12-20","LA","NonHispanic",NA,6448,NA,NA
"2020-12-20","LA","Unknown",286145,414,NA,NA
"2020-12-20","MA","Hispanic",69879,829,2356,NA
"2020-12-20","MA","NonHispanic",151806,10622,11229,NA
"2020-12-20","MA","Unknown",101846,266,1787,NA
"2020-12-20","MD","Hispanic",44722,547,NA,NA
"2020-12-20","MD","NonHispanic",169738,4839,NA,NA
"2020-12-20","MD","Unknown",36348,62,NA,NA
"2020-12-20","ME","Hispanic",390,1,15,NA
"2020-12-20","ME","NonHispanic",14415,199,796,NA
"2020-12-20","ME","Unknown",4141,92,168,NA
"2020-12-20","MI","Hispanic",25741,317,NA,NA
"2020-12-20","MI","NonHispanic",312111,9576,NA,NA
"2020-12-20","MI","Unknown",158204,2181,NA,NA
"2020-12-20","MN","Hispanic",35924,156,1805,NA
"2020-12-20","MN","NonHispanic",323808,4573,17166,NA
"2020-12-20","MN","Unknown",37587,121,1576,NA
"2020-12-20","MO","Hispanic",13402,103,NA,NA
"2020-12-20","MO","NonHispanic",351783,3701,NA,NA
"2020-12-20","MO","Unknown",171200,1132,NA,NA
"2020-12-20","MP","Hispanic",NA,NA,NA,NA
"2020-12-20","MP","NonHispanic",NA,NA,NA,NA
"2020-12-20","MP","Unknown",NA,NA,NA,NA
"2020-12-20","MS","Hispanic",4472,50,NA,NA
"2020-12-20","MS","NonHispanic",125224,3621,NA,NA
"2020-12-20","MS","Unknown",64637,738,NA,NA
"2020-12-20","MT","Hispanic",1728,NA,NA,NA
"2020-12-20","MT","NonHispanic",44940,NA,NA,NA
"2020-12-20","MT","Unknown",30502,NA,NA,NA
"2020-12-20","NC","Hispanic",79278,438,NA,NA
"2020-12-20","NC","NonHispanic",234148,4986,NA,NA
"2020-12-20","NC","Unknown",165742,800,NA,NA
"2020-12-20","ND","Hispanic",NA,NA,NA,NA
"2020-12-20","ND","NonHispanic",NA,NA,NA,NA
"2020-12-20","ND","Unknown",90039,1237,NA,NA
"2020-12-20","NE","Hispanic",20576,139,969,NA
"2020-12-20","NE","NonHispanic",67727,834,2994,NA
"2020-12-20","NE","Unknown",68079,513,1029,NA
"2020-12-20","NH","Hispanic",2146,19,86,NA
"2020-12-20","NH","NonHispanic",19928,553,744,NA
"2020-12-20","NH","Unknown",14468,84,59,NA
"2020-12-20","NJ","Hispanic",87603,3544,11747,NA
"2020-12-20","NJ","NonHispanic",224094,14160,29887,NA
"2020-12-20","NJ","Unknown",120895,490,3548,NA
"2020-12-20","NM","Hispanic",51191,712,2623,NA
"2020-12-20","NM","NonHispanic",42726,1233,4052,NA
"2020-12-20","NM","Unknown",36076,226,2058,NA
"2020-12-20","NV","Hispanic",56366,610,NA,96513
"2020-12-20","NV","NonHispanic",93421,1853,NA,506475
"2020-12-20","NV","Unknown",54158,318,NA,503478
"2020-12-20","NY","Hispanic",NA,8400,19832,NA
"2020-12-20","NY","NonHispanic",NA,24158,36265,NA
"2020-12-20","NY","Unknown",848042,4124,33898,NA
"2020-12-20","OH","Hispanic",20284,157,1341,NA
"2020-12-20","OH","NonHispanic",371866,7092,28369,NA
"2020-12-20","OH","Unknown",230656,798,5037,NA
"2020-12-20","OK","Hispanic",29401,120,NA,NA
"2020-12-20","OK","NonHispanic",153431,1754,NA,NA
"2020-12-20","OK","Unknown",78006,338,NA,NA
"2020-12-20","OR","Hispanic",29478,144,1303,NA
"2020-12-20","OR","NonHispanic",48358,836,3567,NA
"2020-12-20","OR","Unknown",25094,361,967,NA
"2020-12-20","PA","Hispanic",36239,637,NA,NA
"2020-12-20","PA","NonHispanic",134505,12971,NA,NA
"2020-12-20","PA","Unknown",384958,334,NA,NA
"2020-12-20","PR","Hispanic",NA,NA,NA,NA
"2020-12-20","PR","NonHispanic",NA,NA,NA,NA
"2020-12-20","PR","Unknown",NA,NA,NA,NA
"2020-12-20","RI","Hispanic",20859,140,1326,40497
"2020-12-20","RI","NonHispanic",36192,1168,2845,183012
"2020-12-20","RI","Unknown",20761,317,1651,374114
"2020-12-20","SC","Hispanic",17938,140,713,NA
"2020-12-20","SC","NonHispanic",159010,3610,10605,NA
"2020-12-20","SC","Unknown",96458,1185,2126,NA
"2020-12-20","SD","Hispanic",3213,14,132,NA
"2020-12-20","SD","NonHispanic",81212,1245,4933,NA
"2020-12-20","SD","Unknown",10302,102,345,NA
"2020-12-20","TN","Hispanic",37334,201,NA,NA
"2020-12-20","TN","NonHispanic",301349,5285,NA,NA
"2020-12-20","TN","Unknown",181004,585,NA,NA
"2020-12-20","TX","Hispanic",26198,12899,NA,NA
"2020-12-20","TX","NonHispanic",32666,12039,NA,NA
"2020-12-20","TX","Unknown",1522804,410,NA,NA
"2020-12-20","UT","Hispanic",59319,199,2501,207460
"2020-12-20","UT","NonHispanic",165916,889,7306,1170204
"2020-12-20","UT","Unknown",25729,67,232,240490
"2020-12-20","VA","Hispanic",53734,372,3770,NA
"2020-12-20","VA","NonHispanic",190262,4129,12620,NA
"2020-12-20","VA","Unknown",62852,149,488,NA
"2020-12-20","VI","Hispanic",NA,NA,NA,NA
"2020-12-20","VI","NonHispanic",NA,NA,NA,NA
"2020-12-20","VI","Unknown",1921,23,NA,NA
"2020-12-20","VT","Hispanic",140,0,NA,NA
"2020-12-20","VT","NonHispanic",5300,105,NA,NA
"2020-12-20","VT","Unknown",1003,6,NA,NA
"2020-12-20","WA","Hispanic",45502,411,2155,NA
"2020-12-20","WA","NonHispanic",83591,2686,6169,NA
"2020-12-20","WA","Unknown",93507,7,5067,NA
"2020-12-20","WI","Hispanic",281,293,2020,NA
"2020-12-20","WI","NonHispanic",331294,4105,17206,NA
"2020-12-20","WI","Unknown",82837,345,894,NA
"2020-12-20","WV","Hispanic",NA,NA,NA,NA
"2020-12-20","WV","NonHispanic",NA,NA,NA,NA
"2020-12-20","WV","Unknown",NA,NA,NA,NA
"2020-12-20","WY","Hispanic",3250,20,NA,NA
"2020-12-20","WY","NonHispanic",24703,303,NA,NA
"2020-12-20","WY","Unknown",13709,28,NA,NA
"2020-12-16","AK","Hispanic",2337,4,44,NA
"2020-12-16","AK","NonHispanic",21810,145,669,NA
"2020-12-16","AK","Unknown",16894,32,208,NA
"2020-12-16","AL","Hispanic",9819,92,NA,NA
"2020-12-16","AL","NonHispanic",107285,3011,NA,NA
"2020-12-16","AL","Unknown",188536,1095,NA,NA
"2020-12-16","AR","Hispanic",24130,120,NA,NA
"2020-12-16","AR","NonHispanic",167374,2954,NA,NA
"2020-12-16","AR","Unknown",0,0,NA,NA
"2020-12-16","AS","Hispanic",NA,NA,NA,NA
"2020-12-16","AS","NonHispanic",NA,NA,NA,NA
"2020-12-16","AS","Unknown",NA,NA,NA,NA
"2020-12-16","AZ","Hispanic",122952,2192,10776,NA
"2020-12-16","AZ","NonHispanic",186921,4587,18782,NA
"2020-12-16","AZ","Unknown",119346,751,1910,NA
"2020-12-16","CA","Hispanic",678937,10090,NA,NA
"2020-12-16","CA","NonHispanic",517130,11053,NA,NA
"2020-12-16","CA","Unknown",475014,338,NA,NA
"2020-12-16","CO","Hispanic",87739,906,NA,NA
"2020-12-16","CO","NonHispanic",131564,2983,NA,NA
"2020-12-16","CO","Unknown",77413,267,NA,NA
"2020-12-16","CT","Hispanic",26782,521,NA,NA
"2020-12-16","CT","NonHispanic",72426,4920,NA,NA
"2020-12-16","CT","Unknown",58573,65,NA,NA
"2020-12-16","DC","Hispanic",5851,95,NA,NA
"2020-12-16","DC","NonHispanic",17660,614,NA,NA
"2020-12-16","DC","Unknown",2091,11,NA,NA
"2020-12-16","DE","Hispanic",8807,54,NA,38199
"2020-12-16","DE","NonHispanic",36500,778,NA,373361
"2020-12-16","DE","Unknown",2622,1,NA,61933
"2020-12-16","FL","Hispanic",354147,4946,15962,NA
"2020-12-16","FL","NonHispanic",518734,13830,39912,NA
"2020-12-16","FL","Unknown",282454,1714,3877,NA
"2020-12-16","GA","Hispanic",58678,556,NA,NA
"2020-12-16","GA","NonHispanic",294070,8699,NA,NA
"2020-12-16","GA","Unknown",135590,973,NA,NA
"2020-12-16","GU","Hispanic",NA,NA,NA,NA
"2020-12-16","GU","NonHispanic",NA,NA,NA,NA
"2020-12-16","GU","Unknown",NA,119,NA,NA
"2020-12-16","HI","Hispanic",NA,NA,NA,NA
"2020-12-16","HI","NonHispanic",NA,NA,NA,NA
"2020-12-16","HI","Unknown",NA,11,321,NA
"2020-12-16","IA","Hispanic",18255,99,NA,NA
"2020-12-16","IA","NonHispanic",153861,3255,NA,NA
"2020-12-16","IA","Unknown",88666,0,NA,NA
"2020-12-16","ID","Hispanic",13554,128,NA,NA
"2020-12-16","ID","NonHispanic",48591,1082,NA,NA
"2020-12-16","ID","Unknown",63307,21,NA,NA
"2020-12-16","IL","Hispanic",162320,2440,NA,857635
"2020-12-16","IL","NonHispanic",425823,11738,NA,5571972
"2020-12-16","IL","Unknown",282457,1599,NA,5625681
"2020-12-16","IN","Hispanic",28552,160,NA,94146
"2020-12-16","IN","NonHispanic",214119,3513,NA,1146615
"2020-12-16","IN","Unknown",198179,3428,NA,1220801
"2020-12-16","KS","Hispanic",29238,182,1023,68664
"2020-12-16","KS","NonHispanic",113829,1800,4469,488234
"2020-12-16","KS","Unknown",51502,271,558,361367
"2020-12-16","KY","Hispanic",16488,50,NA,NA
"2020-12-16","KY","NonHispanic",151479,1953,NA,NA
"2020-12-16","KY","Unknown",67440,259,NA,NA
"2020-12-16","LA","Hispanic",NA,180,NA,NA
"2020-12-16","LA","NonHispanic",NA,6448,NA,NA
"2020-12-16","LA","Unknown",275545,305,NA,NA
"2020-12-16","MA","Hispanic",62098,793,2288,NA
"2020-12-16","MA","NonHispanic",133088,10312,10881,NA
"2020-12-16","MA","Unknown",108926,408,1654,NA
"2020-12-16","MD","Hispanic",43618,535,NA,NA
"2020-12-16","MD","NonHispanic",163132,4668,NA,NA
"2020-12-16","MD","Unknown",35017,67,NA,NA
"2020-12-16","ME","Hispanic",370,1,13,NA
"2020-12-16","ME","NonHispanic",13332,180,695,NA
"2020-12-16","ME","Unknown",3609,86,226,NA
"2020-12-16","MI","Hispanic",25018,304,NA,NA
"2020-12-16","MI","NonHispanic",302719,9230,NA,NA
"2020-12-16","MI","Unknown",155078,2054,NA,NA
"2020-12-16","MN","Hispanic",34846,153,1735,NA
"2020-12-16","MN","NonHispanic",314611,4310,16099,NA
"2020-12-16","MN","Unknown",36955,112,2146,NA
"2020-12-16","MO","Hispanic",13062,100,NA,NA
"2020-12-16","MO","NonHispanic",339940,3572,NA,NA
"2020-12-16","MO","Unknown",167129,1125,NA,NA
"2020-12-16","MP","Hispanic",NA,NA,NA,NA
"2020-12-16","MP","NonHispanic",NA,NA,NA,NA
"2020-12-16","MP","Unknown",NA,NA,NA,NA
"2020-12-16","MS","Hispanic",4382,50,NA,NA
"2020-12-16","MS","NonHispanic",120965,3544,NA,NA
"2020-12-16","MS","Unknown",60296,700,NA,NA
"2020-12-16","MT","Hispanic",1676,NA,NA,NA
"2020-12-16","MT","NonHispanic",43471,NA,NA,NA
"2020-12-16","MT","Unknown",29497,NA,NA,NA
"2020-12-16","NC","Hispanic",75948,430,NA,NA
"2020-12-16","NC","NonHispanic",220701,4790,NA,NA
"2020-12-16","NC","Unknown",155225,759,NA,NA
"2020-12-16","ND","Hispanic",NA,NA,NA,NA
"2020-12-16","ND","NonHispanic",NA,NA,NA,NA
"2020-12-16","ND","Unknown",88686,1201,NA,NA
"2020-12-16","NE","Hispanic",20079,136,966,NA
"2020-12-16","NE","NonHispanic",65285,819,2882,NA
"2020-12-16","NE","Unknown",66739,493,1060,NA
"2020-12-16","NH","Hispanic",2019,18,85,NA
"2020-12-16","NH","NonHispanic",18410,534,726,NA
"2020-12-16","NH","Unknown",13004,73,59,NA
"2020-12-16","NJ","Hispanic",84258,3457,11579,NA
"2020-12-16","NJ","NonHispanic",213019,13796,29352,NA
"2020-12-16","NJ","Unknown",117798,750,3530,NA
"2020-12-16","NM","Hispanic",49295,712,2623,NA
"2020-12-16","NM","NonHispanic",40824,1233,4052,NA
"2020-12-16","NM","Unknown",34238,104,1624,NA
"2020-12-16","NV","Hispanic",54549,577,NA,93197
"2020-12-16","NV","NonHispanic",89413,1757,NA,494582
"2020-12-16","NV","Unknown",50136,319,NA,496791
"2020-12-16","NY","Hispanic",NA,8354,19147,NA
"2020-12-16","NY","NonHispanic",NA,23881,35337,NA
"2020-12-16","NY","Unknown",804555,3952,35511,NA
"2020-12-16","OH","Hispanic",19454,151,1314,NA
"2020-12-16","OH","NonHispanic",351247,6907,27338,NA
"2020-12-16","OH","Unknown",214065,719,4723,NA
"2020-12-16","OK","Hispanic",27572,111,NA,NA
"2020-12-16","OK","NonHispanic",139486,1622,NA,NA
"2020-12-16","OK","Unknown",78171,395,NA,NA
"2020-12-16","OR","Hispanic",28837,141,1276,NA
"2020-12-16","OR","NonHispanic",47029,816,3474,NA
"2020-12-16","OR","Unknown",21756,305,929,NA
"2020-12-16","PA","Hispanic",34186,597,NA,NA
"2020-12-16","PA","NonHispanic",126444,11638,NA,NA
"2020-12-16","PA","Unknown",358739,933,NA,NA
"2020-12-16","PR","Hispanic",NA,NA,NA,NA
"2020-12-16","PR","NonHispanic",NA,NA,NA,NA
"2020-12-16","PR","Unknown",NA,NA,NA,NA
"2020-12-16","RI","Hispanic",20859,140,1326,40497
"2020-12-16","RI","NonHispanic",36192,1168,2845,183012
"2020-12-16","RI","Unknown",19158,282,1529,368189
"2020-12-16","SC","Hispanic",17348,140,712,NA
"2020-12-16","SC","NonHispanic",150768,3508,10275,NA
"2020-12-16","SC","Unknown",92003,1152,2083,NA
"2020-12-16","SD","Hispanic",3160,13,129,NA
"2020-12-16","SD","NonHispanic",79347,1187,4796,NA
"2020-12-16","SD","Unknown",10096,100,340,NA
"2020-12-16","TN","Hispanic",36125,196,NA,NA
"2020-12-16","TN","NonHispanic",286394,5003,NA,NA
"2020-12-16","TN","Unknown",161766,469,NA,NA
"2020-12-16","TX","Hispanic",25189,12318,NA,NA
"2020-12-16","TX","NonHispanic",31334,11233,NA,NA
"2020-12-16","TX","Unknown",1462817,843,NA,NA
"2020-12-16","UT","Hispanic",57609,192,2444,202469
"2020-12-16","UT","NonHispanic",158173,840,7025,1138208
"2020-12-16","UT","Unknown",24933,64,223,238301
"2020-12-16","VA","Hispanic",51954,366,3708,NA
"2020-12-16","VA","NonHispanic",178015,3964,12026,NA
"2020-12-16","VA","Unknown",58340,140,619,NA
"2020-12-16","VI","Hispanic",NA,NA,NA,NA
"2020-12-16","VI","NonHispanic",NA,NA,NA,NA
"2020-12-16","VI","Unknown",1828,23,NA,NA
"2020-12-16","VT","Hispanic",129,0,NA,NA
"2020-12-16","VT","NonHispanic",4900,94,NA,NA
"2020-12-16","VT","Unknown",980,11,NA,NA
"2020-12-16","WA","Hispanic",41271,390,2073,NA
"2020-12-16","WA","NonHispanic",78581,2548,5927,NA
"2020-12-16","WA","Unknown",85217,15,4773,NA
"2020-12-16","WI","Hispanic",51168,279,NA,NA
"2020-12-16","WI","NonHispanic",346197,3892,NA,NA
"2020-12-16","WI","Unknown",80797,322,NA,NA
"2020-12-16","WV","Hispanic",NA,NA,NA,NA
"2020-12-16","WV","NonHispanic",NA,NA,NA,NA
"2020-12-16","WV","Unknown",NA,NA,NA,NA
"2020-12-16","WY","Hispanic",3173,19,NA,NA
"2020-12-16","WY","NonHispanic",24135,283,NA,NA
"2020-12-16","WY","Unknown",13002,26,NA,NA
"2020-12-13","AK","Hispanic",2169,4,40,NA
"2020-12-13","AK","NonHispanic",18990,140,612,NA
"2020-12-13","AK","Unknown",19984,32,234,NA
"2020-12-13","AL","Hispanic",9713,91,NA,NA
"2020-12-13","AL","NonHispanic",104733,2961,NA,NA
"2020-12-13","AL","Unknown",181185,1050,NA,NA
"2020-12-13","AR","Hispanic",23584,118,NA,NA
"2020-12-13","AR","NonHispanic",162118,2827,NA,NA
"2020-12-13","AR","Unknown",0,1,NA,NA
"2020-12-13","AS","Hispanic",NA,NA,NA,NA
"2020-12-13","AS","NonHispanic",NA,NA,NA,NA
"2020-12-13","AS","Unknown",NA,NA,NA,NA
"2020-12-13","AZ","Hispanic",118084,2142,10651,NA
"2020-12-13","AZ","NonHispanic",178775,4475,18439,NA
"2020-12-13","AZ","Unknown",111583,740,1859,NA
"2020-12-13","CA","Hispanic",643448,9918,NA,NA
"2020-12-13","CA","NonHispanic",478678,10842,NA,NA
"2020-12-13","CA","Unknown",429640,209,NA,NA
"2020-12-13","CO","Hispanic",85420,862,NA,NA
"2020-12-13","CO","NonHispanic",126632,2843,NA,NA
"2020-12-13","CO","Unknown",76141,253,NA,NA
"2020-12-13","CT","Hispanic",25529,501,NA,NA
"2020-12-13","CT","NonHispanic",67660,4802,NA,NA
"2020-12-13","CT","Unknown",53572,60,NA,NA
"2020-12-13","DC","Hispanic",5704,94,NA,NA
"2020-12-13","DC","NonHispanic",17146,621,NA,NA
"2020-12-13","DC","Unknown",2024,0,NA,NA
"2020-12-13","DE","Hispanic",8437,53,NA,37144
"2020-12-13","DE","NonHispanic",34476,762,NA,358514
"2020-12-13","DE","Unknown",2547,1,NA,61811
"2020-12-13","FL","Hispanic",343310,4897,15804,NA
"2020-12-13","FL","NonHispanic",504922,13578,39273,NA
"2020-12-13","FL","Unknown",277699,1658,3814,NA
"2020-12-13","GA","Hispanic",57409,556,NA,NA
"2020-12-13","GA","NonHispanic",286142,8571,NA,NA
"2020-12-13","GA","Unknown",132493,949,NA,NA
"2020-12-13","GU","Hispanic",NA,NA,NA,NA
"2020-12-13","GU","NonHispanic",NA,NA,NA,NA
"2020-12-13","GU","Unknown",NA,118,NA,NA
"2020-12-13","HI","Hispanic",NA,NA,NA,NA
"2020-12-13","HI","NonHispanic",NA,NA,NA,NA
"2020-12-13","HI","Unknown",NA,18,NA,NA
"2020-12-13","IA","Hispanic",17946,96,NA,NA
"2020-12-13","IA","NonHispanic",151261,3117,NA,NA
"2020-12-13","IA","Unknown",87167,0,NA,NA
"2020-12-13","ID","Hispanic",13280,121,NA,NA
"2020-12-13","ID","NonHispanic",46947,1025,NA,NA
"2020-12-13","ID","Unknown",60952,29,NA,NA
"2020-12-13","IL","Hispanic",158728,2394,NA,838301
"2020-12-13","IL","NonHispanic",414751,11452,NA,5449042
"2020-12-13","IL","Unknown",275425,1493,NA,5489489
"2020-12-13","IN","Hispanic",27819,151,NA,92489
"2020-12-13","IN","NonHispanic",205905,3366,NA,1125358
"2020-12-13","IN","Unknown",191710,3288,NA,1205872
"2020-12-13","KS","Hispanic",28385,172,1012,67052
"2020-12-13","KS","NonHispanic",108165,1662,4262,473935
"2020-12-13","KS","Unknown",48744,238,526,349730
"2020-12-13","KY","Hispanic",9879,50,NA,NA
"2020-12-13","KY","NonHispanic",148190,1907,NA,NA
"2020-12-13","KY","Unknown",65035,250,NA,NA
"2020-12-13","LA","Hispanic",NA,174,NA,NA
"2020-12-13","LA","NonHispanic",NA,6196,NA,NA
"2020-12-13","LA","Unknown",268613,448,NA,NA
"2020-12-13","MA","Hispanic",62098,793,2288,NA
"2020-12-13","MA","NonHispanic",133088,10312,10881,NA
"2020-12-13","MA","Unknown",95392,244,1654,NA
"2020-12-13","MD","Hispanic",42650,524,NA,NA
"2020-12-13","MD","NonHispanic",158063,4549,NA,NA
"2020-12-13","MD","Unknown",33934,44,NA,NA
"2020-12-13","ME","Hispanic",357,1,13,NA
"2020-12-13","ME","NonHispanic",12428,180,695,NA
"2020-12-13","ME","Unknown",3138,76,170,NA
"2020-12-13","MI","Hispanic",24166,295,NA,NA
"2020-12-13","MI","NonHispanic",290647,8934,NA,NA
"2020-12-13","MI","Unknown",150346,1966,NA,NA
"2020-12-13","MN","Hispanic",33970,151,1735,NA
"2020-12-13","MN","NonHispanic",307931,4182,16099,NA
"2020-12-13","MN","Unknown",36922,111,1702,NA
"2020-12-13","MO","Hispanic",12870,100,NA,NA
"2020-12-13","MO","NonHispanic",332205,3385,NA,NA
"2020-12-13","MO","Unknown",163791,1024,NA,NA
"2020-12-13","MP","Hispanic",NA,NA,NA,NA
"2020-12-13","MP","NonHispanic",NA,NA,NA,NA
"2020-12-13","MP","Unknown",NA,NA,NA,NA
"2020-12-13","MS","Hispanic",4233,48,NA,NA
"2020-12-13","MS","NonHispanic",116058,3451,NA,NA
"2020-12-13","MS","Unknown",59156,700,NA,NA
"2020-12-13","MT","Hispanic",1639,NA,NA,NA
"2020-12-13","MT","NonHispanic",42592,NA,NA,NA
"2020-12-13","MT","Unknown",29072,NA,NA,NA
"2020-12-13","NC","Hispanic",73804,420,NA,NA
"2020-12-13","NC","NonHispanic",213151,4668,NA,NA
"2020-12-13","NC","Unknown",149640,735,NA,NA
"2020-12-13","ND","Hispanic",NA,NA,NA,NA
"2020-12-13","ND","NonHispanic",NA,NA,NA,NA
"2020-12-13","ND","Unknown",87871,1158,NA,NA
"2020-12-13","NE","Hispanic",17456,118,902,NA
"2020-12-13","NE","NonHispanic",50372,572,2358,NA
"2020-12-13","NE","Unknown",81033,683,1536,NA
"2020-12-13","NH","Hispanic",1923,17,85,NA
"2020-12-13","NH","NonHispanic",17167,517,717,NA
"2020-12-13","NH","Unknown",11866,69,59,NA
"2020-12-13","NJ","Hispanic",81457,3457,11443,NA
"2020-12-13","NJ","NonHispanic",203601,13796,28849,NA
"2020-12-13","NJ","Unknown",115592,498,3542,NA
"2020-12-13","NM","Hispanic",47261,619,2430,NA
"2020-12-13","NM","NonHispanic",39389,1103,3791,NA
"2020-12-13","NM","Unknown",33150,235,1657,NA
"2020-12-13","NV","Hispanic",52357,534,NA,88746
"2020-12-13","NV","NonHispanic",84724,1642,NA,481650
"2020-12-13","NV","Unknown",49752,363,NA,493117
"2020-12-13","NY","Hispanic",NA,8314,18823,NA
"2020-12-13","NY","NonHispanic",NA,23693,34728,NA
"2020-12-13","NY","Unknown",775160,3853,36444,NA
"2020-12-13","OH","Hispanic",18884,144,1282,NA
"2020-12-13","OH","NonHispanic",338164,6707,26290,NA
"2020-12-13","OH","Unknown",205679,641,4401,NA
"2020-12-13","OK","Hispanic",27572,111,NA,NA
"2020-12-13","OK","NonHispanic",139486,1622,NA,NA
"2020-12-13","OK","Unknown",70610,331,NA,NA
"2020-12-13","OR","Hispanic",27432,134,1208,NA
"2020-12-13","OR","NonHispanic",43921,734,3280,NA
"2020-12-13","OR","Unknown",22500,287,907,NA
"2020-12-13","PA","Hispanic",32820,597,NA,NA
